"","observation_path","chamber_path","constituency_path","observation_number","chamber_number","chamber_name","constituency_number","constituency_name","country_name","province_name"
"220","/chamber-1/constituency-220","/chamber-1","/chamber-1/constituency-220","220",1,"House of Commons","220","Camborne and Redruth","England",NA
"221","/chamber-1/constituency-221","/chamber-1","/chamber-1/constituency-221","221",1,"House of Commons","221","Cambridge","England",NA
"222","/chamber-1/constituency-222","/chamber-1","/chamber-1/constituency-222","222",1,"House of Commons","222","Cambridge University",NA,NA
"223","/chamber-1/constituency-223","/chamber-1","/chamber-1/constituency-223","223",1,"House of Commons","223","Cambridgeshire",NA,NA
"224","/chamber-1/constituency-224","/chamber-1","/chamber-1/constituency-224","224",1,"House of Commons","224","Cannock",NA,NA
"225","/chamber-1/constituency-225","/chamber-1","/chamber-1/constituency-225","225",1,"House of Commons","225","Cannock and Burntwood",NA,NA
"226","/chamber-1/constituency-226","/chamber-1","/chamber-1/constituency-226","226",1,"House of Commons","226","Cannock Chase","England",NA
"227","/chamber-1/constituency-227","/chamber-1","/chamber-1/constituency-227","227",1,"House of Commons","227","Canterbury","England",NA
"228","/chamber-1/constituency-228","/chamber-1","/chamber-1/constituency-228","228",1,"House of Commons","228","Cardiff Central","Wales",NA
"229","/chamber-1/constituency-229","/chamber-1","/chamber-1/constituency-229","229",1,"House of Commons","229","Cardiff East",NA,NA
"230","/chamber-1/constituency-230","/chamber-1","/chamber-1/constituency-230","230",1,"House of Commons","230","Cardiff North","Wales",NA
"231","/chamber-1/constituency-231","/chamber-1","/chamber-1/constituency-231","231",1,"House of Commons","231","Cardiff North West",NA,NA
"232","/chamber-1/constituency-232","/chamber-1","/chamber-1/constituency-232","232",1,"House of Commons","232","Cardiff South",NA,NA
"233","/chamber-1/constituency-233","/chamber-1","/chamber-1/constituency-233","233",1,"House of Commons","233","Cardiff South and Penarth","Wales",NA
"234","/chamber-1/constituency-234","/chamber-1","/chamber-1/constituency-234","234",1,"House of Commons","234","Carlisle","England",NA
"235","/chamber-1/constituency-235","/chamber-1","/chamber-1/constituency-235","235",1,"House of Commons","235","Carlton",NA,NA
"236","/chamber-1/constituency-236","/chamber-1","/chamber-1/constituency-236","236",1,"House of Commons","236","Carmarthen",NA,NA
"237","/chamber-1/constituency-237","/chamber-1","/chamber-1/constituency-237","237",1,"House of Commons","237","Carmarthen East and Dinefwr","Wales",NA
"238","/chamber-1/constituency-238","/chamber-1","/chamber-1/constituency-238","238",1,"House of Commons","238","Carmarthen West and South Pembrokeshire","Wales",NA
"239","/chamber-1/constituency-239","/chamber-1","/chamber-1/constituency-239","239",1,"House of Commons","239","Carrick, Cumnock and Doon Valley",NA,NA
"240","/chamber-1/constituency-240","/chamber-1","/chamber-1/constituency-240","240",1,"House of Commons","240","Carshalton",NA,NA
"241","/chamber-1/constituency-241","/chamber-1","/chamber-1/constituency-241","241",1,"House of Commons","241","Carshalton and Wallington","England",NA
"242","/chamber-1/constituency-242","/chamber-1","/chamber-1/constituency-242","242",1,"House of Commons","242","Castle Point","England",NA
"243","/chamber-1/constituency-243","/chamber-1","/chamber-1/constituency-243","243",1,"House of Commons","243","Central Ayrshire","Scotland",NA
"244","/chamber-1/constituency-244","/chamber-1","/chamber-1/constituency-244","244",1,"House of Commons","244","Central Devon","England",NA
"245","/chamber-1/constituency-245","/chamber-1","/chamber-1/constituency-245","245",1,"House of Commons","245","Central Dunbartonshire",NA,NA
"246","/chamber-1/constituency-246","/chamber-1","/chamber-1/constituency-246","246",1,"House of Commons","246","Central Fife",NA,NA
"247","/chamber-1/constituency-247","/chamber-1","/chamber-1/constituency-247","247",1,"House of Commons","247","Central Norfolk",NA,NA
"248","/chamber-1/constituency-248","/chamber-1","/chamber-1/constituency-248","248",1,"House of Commons","248","Central Suffolk",NA,NA
"249","/chamber-1/constituency-249","/chamber-1","/chamber-1/constituency-249","249",1,"House of Commons","249","Central Suffolk and North Ipswich","England",NA
"250","/chamber-1/constituency-250","/chamber-1","/chamber-1/constituency-250","250",1,"House of Commons","250","Ceredigion","Wales",NA
"251","/chamber-1/constituency-251","/chamber-1","/chamber-1/constituency-251","251",1,"House of Commons","251","Ceredigion and Pembroke North",NA,NA
"252","/chamber-1/constituency-252","/chamber-1","/chamber-1/constituency-252","252",1,"House of Commons","252","Charnwood","England",NA
"253","/chamber-1/constituency-253","/chamber-1","/chamber-1/constituency-253","253",1,"House of Commons","253","Chatham",NA,NA
"254","/chamber-1/constituency-254","/chamber-1","/chamber-1/constituency-254","254",1,"House of Commons","254","Chatham and Aylesford","England",NA
"255","/chamber-1/constituency-255","/chamber-1","/chamber-1/constituency-255","255",1,"House of Commons","255","Cheadle","England",NA
"256","/chamber-1/constituency-256","/chamber-1","/chamber-1/constituency-256","256",1,"House of Commons","256","Chelmsford","England",NA
"257","/chamber-1/constituency-257","/chamber-1","/chamber-1/constituency-257","257",1,"House of Commons","257","Banff and Buchan","Scotland",NA
"258","/chamber-1/constituency-258","/chamber-1","/chamber-1/constituency-258","258",1,"House of Commons","258","Dudley North","England",NA
"259","/chamber-1/constituency-259","/chamber-1","/chamber-1/constituency-259","259",1,"House of Commons","259","Chelsea",NA,NA
"260","/chamber-1/constituency-260","/chamber-1","/chamber-1/constituency-260","260",1,"House of Commons","260","Chelsea and Fulham","England",NA
"261","/chamber-1/constituency-261","/chamber-1","/chamber-1/constituency-261","261",1,"House of Commons","261","Cheltenham","England",NA
"262","/chamber-1/constituency-262","/chamber-1","/chamber-1/constituency-262","262",1,"House of Commons","262","Chertsey",NA,NA
"263","/chamber-1/constituency-263","/chamber-1","/chamber-1/constituency-263","263",1,"House of Commons","263","Chertsey and Walton",NA,NA
"264","/chamber-1/constituency-264","/chamber-1","/chamber-1/constituency-264","264",1,"House of Commons","264","Chesham and Amersham","England",NA
"265","/chamber-1/constituency-265","/chamber-1","/chamber-1/constituency-265","265",1,"House of Commons","265","Chester-le-Street",NA,NA
"266","/chamber-1/constituency-266","/chamber-1","/chamber-1/constituency-266","266",1,"House of Commons","266","Chesterfield","England",NA
"267","/chamber-1/constituency-267","/chamber-1","/chamber-1/constituency-267","267",1,"House of Commons","267","Chichester","England",NA
"268","/chamber-1/constituency-268","/chamber-1","/chamber-1/constituency-268","268",1,"House of Commons","268","Chigwell",NA,NA
"269","/chamber-1/constituency-269","/chamber-1","/chamber-1/constituency-269","269",1,"House of Commons","269","Chingford",NA,NA
"270","/chamber-1/constituency-270","/chamber-1","/chamber-1/constituency-270","270",1,"House of Commons","270","Chingford and Woodford Green","England",NA
"271","/chamber-1/constituency-271","/chamber-1","/chamber-1/constituency-271","271",1,"House of Commons","271","Chippenham","England",NA
"272","/chamber-1/constituency-272","/chamber-1","/chamber-1/constituency-272","272",1,"House of Commons","272","Chipping Barnet","England",NA
"273","/chamber-1/constituency-273","/chamber-1","/chamber-1/constituency-273","273",1,"House of Commons","273","Chislehurst",NA,NA
"274","/chamber-1/constituency-274","/chamber-1","/chamber-1/constituency-274","274",1,"House of Commons","274","Chorley","England",NA
"275","/chamber-1/constituency-275","/chamber-1","/chamber-1/constituency-275","275",1,"House of Commons","275","Christchurch","England",NA
"276","/chamber-1/constituency-276","/chamber-1","/chamber-1/constituency-276","276",1,"House of Commons","276","Christchurch and Lymington",NA,NA
"277","/chamber-1/constituency-277","/chamber-1","/chamber-1/constituency-277","277",1,"House of Commons","277","Cirencester and Tewkesbury",NA,NA
"278","/chamber-1/constituency-278","/chamber-1","/chamber-1/constituency-278","278",1,"House of Commons","278","Cities of London and Westminster","England",NA
"279","/chamber-1/constituency-279","/chamber-1","/chamber-1/constituency-279","279",1,"House of Commons","279","City of Chester","England",NA
"280","/chamber-1/constituency-280","/chamber-1","/chamber-1/constituency-280","280",1,"House of Commons","280","City of Durham","England",NA
"281","/chamber-1/constituency-281","/chamber-1","/chamber-1/constituency-281","281",1,"House of Commons","281","City of London",NA,NA
"282","/chamber-1/constituency-282","/chamber-1","/chamber-1/constituency-282","282",1,"House of Commons","282","City of London and Westminster South",NA,NA
"283","/chamber-1/constituency-283","/chamber-1","/chamber-1/constituency-283","283",1,"House of Commons","283","City of York",NA,NA
"284","/chamber-1/constituency-284","/chamber-1","/chamber-1/constituency-284","284",1,"House of Commons","284","Clackmannan",NA,NA
"285","/chamber-1/constituency-285","/chamber-1","/chamber-1/constituency-285","285",1,"House of Commons","285","Clackmannan and East Stirlingshire",NA,NA
"286","/chamber-1/constituency-286","/chamber-1","/chamber-1/constituency-286","286",1,"House of Commons","286","Clacton","England",NA
"287","/chamber-1/constituency-287","/chamber-1","/chamber-1/constituency-287","287",1,"House of Commons","287","Clapham",NA,NA
"288","/chamber-1/constituency-288","/chamber-1","/chamber-1/constituency-288","288",1,"House of Commons","288","Clay Cross",NA,NA
"289","/chamber-1/constituency-289","/chamber-1","/chamber-1/constituency-289","289",1,"House of Commons","289","Cleethorpes","England",NA
"290","/chamber-1/constituency-290","/chamber-1","/chamber-1/constituency-290","290",1,"House of Commons","290","Cleveland",NA,NA
"291","/chamber-1/constituency-291","/chamber-1","/chamber-1/constituency-291","291",1,"House of Commons","291","Cleveland and Whitby",NA,NA
"292","/chamber-1/constituency-292","/chamber-1","/chamber-1/constituency-292","292",1,"House of Commons","292","Chsilehurst",NA,NA
"293","/chamber-1/constituency-293","/chamber-1","/chamber-1/constituency-293","293",1,"House of Commons","293","East Lothian","Scotland",NA
"294","/chamber-1/constituency-294","/chamber-1","/chamber-1/constituency-294","294",1,"House of Commons","294","Clitheroe",NA,NA
"295","/chamber-1/constituency-295","/chamber-1","/chamber-1/constituency-295","295",1,"House of Commons","295","Clwyd North West",NA,NA
"296","/chamber-1/constituency-296","/chamber-1","/chamber-1/constituency-296","296",1,"House of Commons","296","York Outer","England",NA
"297","/chamber-1/constituency-297","/chamber-1","/chamber-1/constituency-297","297",1,"House of Commons","297","Clwyd South","Wales",NA
"298","/chamber-1/constituency-298","/chamber-1","/chamber-1/constituency-298","298",1,"House of Commons","298","Clwyd South West",NA,NA
"299","/chamber-1/constituency-299","/chamber-1","/chamber-1/constituency-299","299",1,"House of Commons","299","Clwyd West","Wales",NA
"300","/chamber-1/constituency-300","/chamber-1","/chamber-1/constituency-300","300",1,"House of Commons","300","Clydebank and Milngavie",NA,NA
"301","/chamber-1/constituency-301","/chamber-1","/chamber-1/constituency-301","301",1,"House of Commons","301","Clydesdale",NA,NA
"302","/chamber-1/constituency-302","/chamber-1","/chamber-1/constituency-302","302",1,"House of Commons","302","Coatbridge",NA,NA
"303","/chamber-1/constituency-303","/chamber-1","/chamber-1/constituency-303","303",1,"House of Commons","303","Coatbridge and Airdrie",NA,NA
"304","/chamber-1/constituency-304","/chamber-1","/chamber-1/constituency-304","304",1,"House of Commons","304","Coatbridge and Chryston",NA,NA
"305","/chamber-1/constituency-305","/chamber-1","/chamber-1/constituency-305","305",1,"House of Commons","305","Coatbridge, Chryston and Bellshill","Scotland",NA
"306","/chamber-1/constituency-306","/chamber-1","/chamber-1/constituency-306","306",1,"House of Commons","306","Colchester","England",NA
"307","/chamber-1/constituency-307","/chamber-1","/chamber-1/constituency-307","307",1,"House of Commons","307","Colne Valley","England",NA
"308","/chamber-1/constituency-308","/chamber-1","/chamber-1/constituency-308","308",1,"House of Commons","308","Combined English Universities",NA,NA
"309","/chamber-1/constituency-309","/chamber-1","/chamber-1/constituency-309","309",1,"House of Commons","309","Combined Scottish Universities",NA,NA
"310","/chamber-1/constituency-310","/chamber-1","/chamber-1/constituency-310","310",1,"House of Commons","310","Congleton","England",NA
"311","/chamber-1/constituency-311","/chamber-1","/chamber-1/constituency-311","311",1,"House of Commons","311","Consett",NA,NA
"312","/chamber-1/constituency-312","/chamber-1","/chamber-1/constituency-312","312",1,"House of Commons","312","Conway",NA,NA
"313","/chamber-1/constituency-313","/chamber-1","/chamber-1/constituency-313","313",1,"House of Commons","313","Conwy",NA,NA
"314","/chamber-1/constituency-314","/chamber-1","/chamber-1/constituency-314","314",1,"House of Commons","314","Copeland","England",NA
"315","/chamber-1/constituency-315","/chamber-1","/chamber-1/constituency-315","315",1,"House of Commons","315","Corby","England",NA
"316","/chamber-1/constituency-316","/chamber-1","/chamber-1/constituency-316","316",1,"House of Commons","316","Cornwall, Northern",NA,NA
"317","/chamber-1/constituency-317","/chamber-1","/chamber-1/constituency-317","317",1,"House of Commons","317","Cotswold",NA,NA
"318","/chamber-1/constituency-318","/chamber-1","/chamber-1/constituency-318","318",1,"House of Commons","318","Coventry East",NA,NA
"319","/chamber-1/constituency-319","/chamber-1","/chamber-1/constituency-319","319",1,"House of Commons","319","Coventry North",NA,NA
"320","/chamber-1/constituency-320","/chamber-1","/chamber-1/constituency-320","320",1,"House of Commons","320","Coventry North East","England",NA
"321","/chamber-1/constituency-321","/chamber-1","/chamber-1/constituency-321","321",1,"House of Commons","321","Coventry North West","England",NA
"322","/chamber-1/constituency-322","/chamber-1","/chamber-1/constituency-322","322",1,"House of Commons","322","Coventry South","England",NA
"323","/chamber-1/constituency-323","/chamber-1","/chamber-1/constituency-323","323",1,"House of Commons","323","Coventry South East",NA,NA
"324","/chamber-1/constituency-324","/chamber-1","/chamber-1/constituency-324","324",1,"House of Commons","324","Coventry South West",NA,NA
"325","/chamber-1/constituency-325","/chamber-1","/chamber-1/constituency-325","325",1,"House of Commons","325","Coventry West",NA,NA
