"uri","bill type","date","home page","home page > uri","identifier","label","session > display name","sponsors > sponsor printed","title"
"http://data.parliament.uk/resources/754410","Ballot","2018-11-26","employmentandworkersrights.html","http://services.parliament.uk/bills/2017-19/employmentandworkersrights.html","2065","Employment and Workers' Rights","2017-2019","Stephanie Peacock","Employment and Workers' Rights Bill"
"http://data.parliament.uk/resources/754411","Ballot","2018-11-26","licensingoftaxisandprivatehirevehiclessafeguardingandroadsafety.html","http://services.parliament.uk/bills/2017-19/licensingoftaxisandprivatehirevehiclessafeguardingandroadsafety.html","2066","Licensing of Taxis and Private Hire Vehicles (Safeguarding and Road Safety)","2017-2019","Daniel Zeichner","Licensing of Taxis and Private Hire Vehicles (Safeguarding and Road Safety) Bill"
"http://data.parliament.uk/resources/754412","Ballot","2018-11-26","freedomofinformationextension.html","http://services.parliament.uk/bills/2017-19/freedomofinformationextension.html","2067","Freedom of Information (Extension)","2017-2019","Andy Slaughter","Freedom of Information (Extension) Bill"
"http://data.parliament.uk/resources/754413","Ballot","2018-11-26","representationofthepeopleyoungpeoplesenfranchisement.html","http://services.parliament.uk/bills/2017-19/representationofthepeopleyoungpeoplesenfranchisement.html","2068","Representation of the People (Young People's Enfranchisement)","2017-2019","Peter Kyle","Representation of the People (Young People's Enfranchisement) Bill"
"http://data.parliament.uk/resources/754415","Ballot","2018-11-26","nationallivingwageextensiontoyoungpeople.html","http://services.parliament.uk/bills/2017-19/nationallivingwageextensiontoyoungpeople.html","2070","National Living Wage (Extension to Young People)","2017-2019","Holly Lynch","National Living Wage (Extension to Young People) Bill"
"http://data.parliament.uk/resources/754419","Ballot","2018-11-26","representationofthepeopleyoungpeoplesenfranchisementandeducation.html","http://services.parliament.uk/bills/2017-19/representationofthepeopleyoungpeoplesenfranchisementandeducation.html","2074","Representation of the People (Young People's Enfranchisement and Education)","2017-2019","Jim McMahon","Representation of the People (Young People's Enfranchisement and Education) Bill"
"http://data.parliament.uk/resources/758418","Presentation","2018-11-26","voterregistration.html","http://services.parliament.uk/bills/2017-19/voterregistration.html","2078","Voter Registration","2017-2019","Sir Christopher Chope","Voter Registration Bill"
"http://data.parliament.uk/resources/758419","Presentation","2018-11-26","publicsectorexitpaymentslimitation.html","http://services.parliament.uk/bills/2017-19/publicsectorexitpaymentslimitation.html","2079","Public Sector Exit Payments (Limitation)","2017-2019","Sir Christopher Chope","Public Sector Exit Payments (Limitation) Bill"
"http://data.parliament.uk/resources/758428","Presentation","2018-11-26","nationalhealthservicecofundingandcopayment.html","http://services.parliament.uk/bills/2017-19/nationalhealthservicecofundingandcopayment.html","2088","National Health Service (Co-Funding and Co-Payment)","2017-2019","Sir Christopher Chope","National Health Service (Co-Funding and Co-Payment) Bill"
"http://data.parliament.uk/resources/758430","Presentation","2018-11-26","principallocalauthoritiesgroundsforabolition.html","http://services.parliament.uk/bills/2017-19/principallocalauthoritiesgroundsforabolition.html","2090","Principal Local Authorities (Grounds for Abolition)","2017-2019","Sir Christopher Chope","Principal Local Authorities (Grounds for Abolition) Bill"
"http://data.parliament.uk/resources/758433","Presentation","2018-11-26","bordercontrol.html","http://services.parliament.uk/bills/2017-19/bordercontrol.html","2093","Border Control","2017-2019","Sir Christopher Chope","Border Control Bill"
"http://data.parliament.uk/resources/758441","Presentation","2018-11-26","greenbeltprotection.html","http://services.parliament.uk/bills/2017-19/greenbeltprotection.html","2101","Green Belt (Protection)","2017-2019","Sir Christopher Chope","Green Belt (Protection) Bill"
"http://data.parliament.uk/resources/758443","Presentation","2018-11-26","localauthoritiesborrowingandinvestment.html","http://services.parliament.uk/bills/2017-19/localauthoritiesborrowingandinvestment.html","2103","Local Authorities (Borrowing and Investment)","2017-2019","Sir Christopher Chope","Local Authorities (Borrowing and Investment) Bill"
"http://data.parliament.uk/resources/758449","Presentation","2018-11-26","localauditpublicaccesstodocuments.html","http://services.parliament.uk/bills/2017-19/localauditpublicaccesstodocuments.html","2109","Local Audit (Public Access to Documents)","2017-2019","Sir Christopher Chope","Local Audit (Public Access to Documents) Bill"
"http://data.parliament.uk/resources/758461","Presentation","2018-11-26","coastalpathdefinition.html","http://services.parliament.uk/bills/2017-19/coastalpathdefinition.html","2121","Coastal Path (Definition)","2017-2019","Sir Christopher Chope","Coastal Path (Definition) Bill"
"http://data.parliament.uk/resources/759045","Presentation","2018-11-26","houseoflordsexclusionofhereditarypeers.html","http://services.parliament.uk/bills/2017-19/houseoflordsexclusionofhereditarypeers.html","2155","House of Lords (Exclusion of Hereditary Peers)","2017-2019","David Hanson","House of Lords (Exclusion of Hereditary Peers) Bill"
"http://data.parliament.uk/resources/769100","Ten Minute Rule","2018-11-26","legalisationofcannabismedicinalpurposes.html","http://services.parliament.uk/bills/2017-19/legalisationofcannabismedicinalpurposes.html","2161","Legalisation of Cannabis (Medicinal Purposes)","2017-2019","Paul Flynn","Legalisation of Cannabis (Medicinal Purposes) Bill"
"http://data.parliament.uk/resources/782343","Ten Minute Rule","2018-11-26","tyresbusesandcoaches.html","http://services.parliament.uk/bills/2017-19/tyresbusesandcoaches.html","2170","Tyres (Buses and Coaches)","2017-2019","Maria Eagle","Tyres (Buses and Coaches) Bill"
"http://data.parliament.uk/resources/783114","Ten Minute Rule","2018-11-26","armedforcesstatuteoflimitations.html","http://services.parliament.uk/bills/2017-19/armedforcesstatuteoflimitations.html","2171","Armed Forces (Statute of Limitations)","2017-2019","Richard Benyon","Armed Forces (Statute of Limitations) Bill"
"http://data.parliament.uk/resources/786531","Ten Minute Rule","2018-11-26","leaseholdreform.html","http://services.parliament.uk/bills/2017-19/leaseholdreform.html","2173","Leasehold Reform","2017-2019","Justin Madders","Leasehold Reform Bill"
"http://data.parliament.uk/resources/791134","Ten Minute Rule","2018-11-26","automaticelectoralregistrationno2.html","http://services.parliament.uk/bills/2017-19/automaticelectoralregistrationno2.html","2179","Automatic Electoral Registration (No. 2)","2017-2019","Jo Stevens","Automatic Electoral Registration (No. 2) Bill"
"http://data.parliament.uk/resources/798532","Ten Minute Rule","2018-11-26","foodinsecurity.html","http://services.parliament.uk/bills/2017-19/foodinsecurity.html","2186","Food Insecurity","2017-2019","Mrs Emma Lewell-Buck","Food Insecurity Bill"
"http://data.parliament.uk/resources/810366","Ten Minute Rule","2018-11-26","emergencyresponsedriversprotections.html","http://services.parliament.uk/bills/2017-19/emergencyresponsedriversprotections.html","2195","Emergency Response Drivers (Protections)","2017-2019","Sir Henry Bellingham","Emergency Response Drivers (Protections) Bill"
"http://data.parliament.uk/resources/826388","Ten Minute Rule","2018-11-26","privatelandlordsregistration.html","http://services.parliament.uk/bills/2017-19/privatelandlordsregistration.html","2200","Private Landlords (Registration)","2017-2019","Phil Wilson","Private Landlords (Registration) Bill"
"http://data.parliament.uk/resources/847677","Ten Minute Rule","2018-11-26","sharedparentalleaveandpayextension.html","http://services.parliament.uk/bills/2017-19/sharedparentalleaveandpayextension.html","2212","Shared Parental Leave and Pay (Extension)","2017-2019","Tracy Brabin","Shared Parental Leave and Pay (Extension) Bill"
"http://data.parliament.uk/resources/857625","Ten Minute Rule","2018-11-26","wildanimalsincircuses.html","http://services.parliament.uk/bills/2017-19/wildanimalsincircuses.html","2221","Wild Animals in Circuses","2017-2019","Trudy Harrison","Wild Animals in Circuses Bill"
"http://data.parliament.uk/resources/858480","Ten Minute Rule","2018-11-26","localhealthscrutiny.html","http://services.parliament.uk/bills/2017-19/localhealthscrutiny.html","2222","Local Health Scrutiny","2017-2019","Gareth Snell","Local Health Scrutiny Bill"
"http://data.parliament.uk/resources/875535","Ten Minute Rule","2018-11-26","marriagesamesexcouplesnorthernirelandno2.html","http://services.parliament.uk/bills/2017-19/marriagesamesexcouplesnorthernirelandno2.html","2237","Marriage (Same Sex Couples) (Northern Ireland) (No.2)","2017-2019","Conor McGinn","Marriage (Same Sex Couples) (Northern Ireland) (No.2) Bill"
"http://data.parliament.uk/resources/892971","Ten Minute Rule","2018-11-26","healthimpactspublicsectorduty.html","http://services.parliament.uk/bills/2017-19/healthimpactspublicsectorduty.html","2241","Health Impacts (Public Sector Duty)","2017-2019","Luciana Berger","Health Impacts (Public Sector Duty) Bill"
"http://data.parliament.uk/resources/911719","Ten Minute Rule","2018-11-26","terminalillnessprovisionofpalliativecareandsupportforcarers.html","http://services.parliament.uk/bills/2017-19/terminalillnessprovisionofpalliativecareandsupportforcarers.html","2253","Terminal Illness (Provision of Palliative Care and Support for Carers)","2017-2019","Bambos Charalambous","Terminal Illness (Provision of Palliative Care and Support for Carers) Bill"
"http://data.parliament.uk/resources/939291","Ten Minute Rule","2018-11-26","youthservicesandprovisions.html","http://services.parliament.uk/bills/2017-19/youthservicesandprovisions.html","2258","Youth (Services and Provisions)","2017-2019","Lloyd Russell-Moyle","Youth (Services and Provisions) Bill"
"http://data.parliament.uk/resources/939292","Presentation","2018-11-26","violentcrimesentences.html","http://services.parliament.uk/bills/2017-19/violentcrimesentences.html","2259","Violent Crime (Sentences)","2017-2019","Keith Vaz","Violent Crime (Sentences) Bill"
"http://data.parliament.uk/resources/939296","Ten Minute Rule","2018-11-26","packagingextendedproducerresponsibility.html","http://services.parliament.uk/bills/2017-19/packagingextendedproducerresponsibility.html","2263","Packaging (Extended Producer Responsibility)","2017-2019","Anna McMorrin","Packaging (Extended Producer Responsibility) Bill"
"http://data.parliament.uk/resources/939309","Ten Minute Rule","2018-11-26","petstheft.html","http://services.parliament.uk/bills/2017-19/petstheft.html","2277","Pets (Theft)","2017-2019","Ross Thomson","Pets (Theft) Bill"
"http://data.parliament.uk/resources/939314","Ten Minute Rule","2018-11-26","nationalhealthservice.html","http://services.parliament.uk/bills/2017-19/nationalhealthservice.html","2282","National Health Service","2017-2019","Eleanor Smith","National Health Service Bill"
"http://data.parliament.uk/resources/945435","Ten Minute Rule","2018-11-26","accesstowelfareterminalillnessdefinition.html","http://services.parliament.uk/bills/2017-19/accesstowelfareterminalillnessdefinition.html","2285","Access to Welfare (Terminal Illness Definition)","2017-2019","Mrs Madeleine Moon","Access to Welfare (Terminal Illness Definition) Bill"
"http://data.parliament.uk/resources/948471","Ten Minute Rule","2018-11-26","civilaviationaccessibility.html","http://services.parliament.uk/bills/2017-19/civilaviationaccessibility.html","2288","Civil Aviation (Accessibility)","2017-2019","Helen Whately","Civil Aviation (Accessibility) Bill"
"http://data.parliament.uk/resources/968876","Ten Minute Rule","2018-11-26","ceramicscountryoforiginmarking.html","http://services.parliament.uk/bills/2017-19/ceramicscountryoforiginmarking.html","2289","Ceramics (Country of Origin Marking)","2017-2019","Ruth Smeeth","Ceramics (Country of Origin Marking) Bill"
"http://data.parliament.uk/resources/970081","Presentation","2018-11-26","localelectricity.html","http://services.parliament.uk/bills/2017-19/localelectricity.html","2291","Local Electricity ","2017-2019","Jeremy Lefroy","Local Electricity  Bill"
"http://data.parliament.uk/resources/972966","Ten Minute Rule","2018-11-26","onlineforums.html","http://services.parliament.uk/bills/2017-19/onlineforums.html","2293","Online Forums","2017-2019","Lucy Powell","Online Forums Bill"
"http://data.parliament.uk/resources/994388","Ten Minute Rule","2018-11-26","abortion.html","http://services.parliament.uk/bills/2017-19/abortion.html","2302","Abortion","2017-2019","Diana Johnson","Abortion Bill"
"http://data.parliament.uk/resources/1000204","Ten Minute Rule","2018-11-23","bankingandpostofficeservicesruralareasandsmallcommunities.html","http://services.parliament.uk/bills/2017-19/bankingandpostofficeservicesruralareasandsmallcommunities.html","2308","Banking and Post Office Services (Rural Areas and Small Communities)","2017-2019","Luke Graham","Banking and Post Office Services (Rural Areas and Small Communities) Bill"
