"uri","bill type","date","home page","home page > uri","label","session > display name","sponsors > sponsor printed","title"
"http://data.parliament.uk/resources/392477","Government","2009-02-24","criminalevidencewitnessanonymity.html","http://services.parliament.uk/bills/criminalevidencewitnessanonymity.html","Criminal Evidence (Witness Anonymity)","2007-2008","Mr Jack Straw","Criminal Evidence (Witness Anonymity)"
"http://data.parliament.uk/resources/392478","Consolidation","2009-02-24","consolidatedfundappropriationno2.html","http://services.parliament.uk/bills/consolidatedfundappropriationno2.html","Consolidated Fund (Appropriation) (No.2)","2007-2008","Jane Kennedy","Consolidated Fund (Appropriation) (No.2)"
"http://data.parliament.uk/resources/392478","Consolidation","2009-02-24","consolidatedfundappropriationno2.html","http://services.parliament.uk/bills/consolidatedfundappropriationno2.html","Consolidated Fund (Appropriation) (No.2)","2007-2008","Lord Davies of Oldham","Consolidated Fund (Appropriation) (No.2)"
"http://data.parliament.uk/resources/392297","Government","2009-02-23","childmaintenanceandotherpayments.html","http://services.parliament.uk/bills/childmaintenanceandotherpayments.html","Child Maintenance and Other Payments","2006-2007","Lord McKenzie of Luton","Child Maintenance and Other Payments"
"http://data.parliament.uk/resources/392297","Government","2009-02-23","childmaintenanceandotherpayments.html","http://services.parliament.uk/bills/childmaintenanceandotherpayments.html","Child Maintenance and Other Payments","2007-2008","Peter Hain","Child Maintenance and Other Payments"
"http://data.parliament.uk/resources/392349","HoL Private","2009-02-23","houseoflordshl.html","http://services.parliament.uk/bills/houseoflordshl.html","House of Lords [HL]","2007-2008","Lord Steel of Aikwood","House of Lords [HL]"
"http://data.parliament.uk/resources/392352","Government","2009-02-23","channeltunnelraillinksupplementaryprovisions.html","http://services.parliament.uk/bills/channeltunnelraillinksupplementaryprovisions.html","Channel Tunnel Rail Link (Supplementary Provisions)","2007-2008","Lord Bassam of Brighton","Channel Tunnel Rail Link (Supplementary Provisions)"
"http://data.parliament.uk/resources/392352","Government","2009-02-23","channeltunnelraillinksupplementaryprovisions.html","http://services.parliament.uk/bills/channeltunnelraillinksupplementaryprovisions.html","Channel Tunnel Rail Link (Supplementary Provisions)","2007-2008","Ruth Kelly","Channel Tunnel Rail Link (Supplementary Provisions)"
"http://data.parliament.uk/resources/392355","Government","2009-02-23","regulatoryenforcementandsanctionshl.html","http://services.parliament.uk/bills/regulatoryenforcementandsanctionshl.html","Regulatory Enforcement and Sanctions [HL]","2007-2008","Lord Bach","Regulatory Enforcement and Sanctions [HL]"
"http://data.parliament.uk/resources/392355","Government","2009-02-23","regulatoryenforcementandsanctionshl.html","http://services.parliament.uk/bills/regulatoryenforcementandsanctionshl.html","Regulatory Enforcement and Sanctions [HL]","2007-2008","Mr Pat McFadden","Regulatory Enforcement and Sanctions [HL]"
"http://data.parliament.uk/resources/392361","HoL Private","2009-02-23","alcohollabellinghl.html","http://services.parliament.uk/bills/alcohollabellinghl.html","Alcohol Labelling [HL]","2007-2008","Lord Mitchell","Alcohol Labelling [HL]"
"http://data.parliament.uk/resources/392362","Government","2009-02-23","planning.html","http://services.parliament.uk/bills/planning.html","Planning","2007-2008","Baroness Andrews","Planning"
"http://data.parliament.uk/resources/392362","Government","2009-02-23","planning.html","http://services.parliament.uk/bills/planning.html","Planning","2007-2008","Hazel Blears","Planning"
"http://data.parliament.uk/resources/392363","HoL Private","2009-02-23","kidneytransplanthl.html","http://services.parliament.uk/bills/kidneytransplanthl.html","Kidney Transplant [HL]","2007-2008","Baroness Finlay of Llandaff","Kidney Transplant [HL]"
"http://data.parliament.uk/resources/392410","Government","2009-02-23","europeanunionamendment.html","http://services.parliament.uk/bills/europeanunionamendment.html","European Union (Amendment)","2007-2008","Baroness Ashton of Upholland","European Union (Amendment)"
"http://data.parliament.uk/resources/392410","Government","2009-02-23","europeanunionamendment.html","http://services.parliament.uk/bills/europeanunionamendment.html","European Union (Amendment)","2007-2008","David Miliband","European Union (Amendment)"
"http://data.parliament.uk/resources/392420","HoL Private","2009-02-23","houseoflordsamendmenthl.html","http://services.parliament.uk/bills/houseoflordsamendmenthl.html","House of Lords (Amendment)","2007-2008","Lord Avebury","House of Lords (Amendment)"
"http://data.parliament.uk/resources/392422","HoL Private","2009-02-23","retaildevelopmenthl.html","http://services.parliament.uk/bills/retaildevelopmenthl.html","Retail Development","2007-2008","Lord Cotter","Retail Development"
"http://data.parliament.uk/resources/392429","HoL Private","2009-02-23","safetydepositcurrentaccountshl.html","http://services.parliament.uk/bills/safetydepositcurrentaccountshl.html","Safety Deposit Current Accounts","2007-2008","Earl of Caithness","Safety Deposit Current Accounts"
"http://data.parliament.uk/resources/392441","HoL Private","2009-02-23","houseoflordsmemberstaxationstatushl.html","http://services.parliament.uk/bills/houseoflordsmemberstaxationstatushl.html","House of Lords (Members' Taxation Status)","2007-2008","Lord Oakeshott of Seagrove Bay","House of Lords (Members' Taxation Status)"
"http://data.parliament.uk/resources/392445","HoL Private","2009-02-23","sundaytradinghorticulturehl.html","http://services.parliament.uk/bills/sundaytradinghorticulturehl.html","Sunday Trading (Horticulture)","2007-2008","Earl of Courtown","Sunday Trading (Horticulture)"
"http://data.parliament.uk/resources/392448","HoL Private","2009-02-23","immigrationdischargedgurkhashl.html","http://services.parliament.uk/bills/immigrationdischargedgurkhashl.html","Immigration (Discharged Gurkhas)","2007-2008","Lord Lee of Trafford","Immigration (Discharged Gurkhas)"
"http://data.parliament.uk/resources/392451","HoL Private","2009-02-23","iraqwarinquiryhl.html","http://services.parliament.uk/bills/iraqwarinquiryhl.html","Iraq War Inquiry","2007-2008","Lord McNally","Iraq War Inquiry"
"http://data.parliament.uk/resources/392494","HoL Private","2009-02-23","bankofenglandamendmenthl.html","http://services.parliament.uk/bills/bankofenglandamendmenthl.html","Bank of England (Amendment)","2007-2008","Lord Saatchi","Bank of England (Amendment)"
"http://data.parliament.uk/resources/392509","Government","2009-02-23","bankingno2hl.html","http://services.parliament.uk/bills/bankingno2hl.html","Banking (No. 2)","2008-2009","Lord Myners","Banking (No. 2)"
"http://data.parliament.uk/resources/392467","Ten Minute Rule","2008-12-15","membersofparliamentpayandresponsibilities.html","http://services.parliament.uk/bills/membersofparliamentpayandresponsibilities.html","Members of Parliament (Pay and Responsibilities)","2007-2008","Mr Peter Lilley","Members of Parliament (Pay and Responsibilities)"
"http://data.parliament.uk/resources/392465","Ten Minute Rule","2008-12-02","adultswithautism.html","http://services.parliament.uk/bills/adultswithautism.html","Adults with Autism","2007-2008","Angela Browning","Adults with Autism"
"http://data.parliament.uk/resources/392372","Private","2008-11-27","northernbank.html","http://services.parliament.uk/bills/northernbank.html","Northern Bank","2007-2008","Northern Bank","Northern Bank"
"http://data.parliament.uk/resources/392376","Private","2008-11-27","londonlocalauthoritiesshoppingbags.html","http://services.parliament.uk/bills/londonlocalauthoritiesshoppingbags.html","London Local Authorities (Shopping Bags)","2007-2008","Westminster City Council","London Local Authorities (Shopping Bags)"
"http://data.parliament.uk/resources/392458","HoL Private","2008-11-27","boroughfreedomno2hl.html","http://services.parliament.uk/bills/boroughfreedomno2hl.html","Borough Freedom (No. 2)","2007-2008","Lord Graham of Edmonton","Borough Freedom (No. 2)"
"http://data.parliament.uk/resources/392501","Ten Minute Rule","2008-11-27","roadtrafficaccidentcompensation.html","http://services.parliament.uk/bills/roadtrafficaccidentcompensation.html","Road Traffic (Accident Compensation)","2007-2008","Dr Brian Iddon","Road Traffic (Accident Compensation)"
"http://data.parliament.uk/resources/392337","Government","2008-11-26","corporatemanslaughterandcorporatehomicide.html","http://services.parliament.uk/bills/corporatemanslaughterandcorporatehomicide.html","Corporate Manslaughter and Corporate Homicide","2005-2006","Baroness Scotland","Corporate Manslaughter and Corporate Homicide"
"http://data.parliament.uk/resources/392337","Government","2008-11-26","corporatemanslaughterandcorporatehomicide.html","http://services.parliament.uk/bills/corporatemanslaughterandcorporatehomicide.html","Corporate Manslaughter and Corporate Homicide","2006-2007","John Reid","Corporate Manslaughter and Corporate Homicide"
"http://data.parliament.uk/resources/392370","Private","2008-11-26","transportforlondonhl.html","http://services.parliament.uk/bills/transportforlondonhl.html","Transport for London","2005-2006","Transport for London","Transport for London"
"http://data.parliament.uk/resources/392370","Private","2008-11-26","transportforlondonhl.html","http://services.parliament.uk/bills/transportforlondonhl.html","Transport for London","2006-2007","Transport for London","Transport for London"
"http://data.parliament.uk/resources/392370","Private","2008-11-26","transportforlondonhl.html","http://services.parliament.uk/bills/transportforlondonhl.html","Transport for London","2007-2008","Transport for London","Transport for London"
"http://data.parliament.uk/resources/392502","Ten Minute Rule","2008-11-26","childrenprotectionofprivacy.html","http://services.parliament.uk/bills/childrenprotectionofprivacy.html","Children (Protection of Privacy)","2007-2008","Kerry McCarthy","Children (Protection of Privacy)"
"http://data.parliament.uk/resources/392498","Presentation","2008-11-20","remembrancedaybankholiday.html","http://services.parliament.uk/bills/remembrancedaybankholiday.html","Remembrance Day Bank Holiday","2007-2008","Mr Frank Field","Remembrance Day Bank Holiday"
"http://data.parliament.uk/resources/392499","Ten Minute Rule","2008-11-20","policejusticecommissioners.html","http://services.parliament.uk/bills/policejusticecommissioners.html","Police (Justice Commissioners)","2007-2008","Mr Douglas Carswell","Police (Justice Commissioners)"
"http://data.parliament.uk/resources/392500","Ten Minute Rule","2008-11-20","interestratesmaximumlimit.html","http://services.parliament.uk/bills/interestratesmaximumlimit.html","Interest Rates (Maximum Limit)","2007-2008","Mr Jim devine","Interest Rates (Maximum Limit)"
"http://data.parliament.uk/resources/392496","Ten Minute Rule","2008-11-17","foodlabellingnutritionandhealth.html","http://services.parliament.uk/bills/foodlabellingnutritionandhealth.html","Food Labelling (Nutrition and Health)","2007-2008","Helen Southworth","Food Labelling (Nutrition and Health)"
"http://data.parliament.uk/resources/392497","Ten Minute Rule","2008-11-17","saleofregistrationmarksamendment.html","http://services.parliament.uk/bills/saleofregistrationmarksamendment.html","Sale of Registration Marks (Amendment)","2007-2008","James Dudderidge","Sale of Registration Marks (Amendment)"
"http://data.parliament.uk/resources/392493","Ten Minute Rule","2008-11-07","gammabutyrolactoneprohibition.html","http://services.parliament.uk/bills/gammabutyrolactoneprohibition.html","Gamma-Butyrolactone (Prohibition)","2007-2008","Joan Ryan","Gamma-Butyrolactone (Prohibition)"
"http://data.parliament.uk/resources/392495","Ten Minute Rule","2008-11-07","foodlabelling.html","http://services.parliament.uk/bills/foodlabelling.html","Food Labelling","2007-2008","Mr Richard Bacon","Food Labelling"
"http://data.parliament.uk/resources/392492","Ten Minute Rule","2008-11-03","healthandsafetyeducationandtraining.html","http://services.parliament.uk/bills/healthandsafetyeducationandtraining.html","Health and Safety (Education and Training)","2007-2008","Mr George Howarth","Health and Safety (Education and Training)"
"http://data.parliament.uk/resources/392387","Ballot","2008-10-30","foodproductsmarketingtochildren.html","http://services.parliament.uk/bills/foodproductsmarketingtochildren.html","Food Products (Marketing to Children)","2007-2008","Nigel Griffiths","Food Products (Marketing to Children)"
"http://data.parliament.uk/resources/392392","Ballot","2008-10-30","fixedtermparliaments.html","http://services.parliament.uk/bills/fixedtermparliaments.html","Fixed Term Parliaments","2007-2008","David Howarth","Fixed Term Parliaments"
"http://data.parliament.uk/resources/392393","Ballot","2008-10-30","forceswidowspensionsequalityoftreatment.html","http://services.parliament.uk/bills/forceswidowspensionsequalityoftreatment.html","Forces Widows' Pensions (Equality of Treatment)","2007-2008","Michael Mates","Forces Widows' Pensions (Equality of Treatment)"
"http://data.parliament.uk/resources/392394","Ballot","2008-10-30","leaseholdreform.html","http://services.parliament.uk/bills/leaseholdreform.html","Leasehold Reform","2007-2008","Simon Hughes","Leasehold Reform"
"http://data.parliament.uk/resources/392397","Ballot","2008-10-30","environmentalprotectionairports.html","http://services.parliament.uk/bills/environmentalprotectionairports.html","Environmental Protection (Airports)","2007-2008","Justine Greening","Environmental Protection (Airports)"
"http://data.parliament.uk/resources/392398","Ballot","2008-10-30","publicsectorbuildingsenergyperformance.html","http://services.parliament.uk/bills/publicsectorbuildingsenergyperformance.html","Public Sector Buildings (Energy Performance)","2007-2008","Anne Snelgrove","Public Sector Buildings (Energy Performance)"
"http://data.parliament.uk/resources/392399","Ballot","2008-10-30","foreignnationalsstatistics.html","http://services.parliament.uk/bills/foreignnationalsstatistics.html","Foreign Nationals (Statistics)","2007-2008","William Cash","Foreign Nationals (Statistics)"
"http://data.parliament.uk/resources/392402","Presentation","2008-10-30","drugsreclassification.html","http://services.parliament.uk/bills/drugsreclassification.html","Drugs (Reclassification)","2007-2008","Christopher Chope","Drugs (Reclassification)"
"http://data.parliament.uk/resources/392403","Presentation","2008-10-30","drugsroadsidetesting.html","http://services.parliament.uk/bills/drugsroadsidetesting.html","Drugs (Roadside Testing)","2007-2008","Christopher Chope","Drugs (Roadside Testing)"
"http://data.parliament.uk/resources/392405","Presentation","2008-10-30","sovereigntyofparliamenteuropeancommunities.html","http://services.parliament.uk/bills/sovereigntyofparliamenteuropeancommunities.html","Sovereignty of Parliament (European Communities)","2007-2008","Christopher Chope","Sovereignty of Parliament (European Communities)"
"http://data.parliament.uk/resources/392407","Presentation","2008-10-30","roadtrafficcongestionreduction.html","http://services.parliament.uk/bills/roadtrafficcongestionreduction.html","Road Traffic (Congestion Reduction)","2007-2008","Christopher Chope","Road Traffic (Congestion Reduction)"
"http://data.parliament.uk/resources/392408","Presentation","2008-10-30","crownemploymentnationality.html","http://services.parliament.uk/bills/crownemploymentnationality.html","Crown Employment (Nationality)","2007-2008","Andrew Dismore","Crown Employment (Nationality)"
"http://data.parliament.uk/resources/392409","Presentation","2008-10-30","pedlarsstreettradingregulations.html","http://services.parliament.uk/bills/pedlarsstreettradingregulations.html","Pedlars (Street Trading Regulations)","2007-2008","Dr Brian Iddon","Pedlars (Street Trading Regulations)"
"http://data.parliament.uk/resources/392411","Presentation","2008-10-30","citizensconvention.html","http://services.parliament.uk/bills/citizensconvention.html","Citizens' Convention","2007-2008","Julia Goldsworthy","Citizens' Convention"
"http://data.parliament.uk/resources/392412","Presentation","2008-10-30","expensesofpublicservantspublication.html","http://services.parliament.uk/bills/expensesofpublicservantspublication.html","Expenses of Public Servants (Publication)","2007-2008","Norman Baker","Expenses of Public Servants (Publication)"
"http://data.parliament.uk/resources/392414","Ten Minute Rule","2008-10-30","humanrightsact1998meaningofpublicfunction.html","http://services.parliament.uk/bills/humanrightsact1998meaningofpublicfunction.html","Human Rights Act 1998 (Meaning of Public Function)","2007-2008","Andrew Dismore","Human Rights Act 1998 (Meaning of Public Function)"
"http://data.parliament.uk/resources/392415","Ten Minute Rule","2008-10-30","umbilicalcordblooddonation.html","http://services.parliament.uk/bills/umbilicalcordblooddonation.html","Umbilical Cord Blood (Donation)","2007-2008","David Burrowes","Umbilical Cord Blood (Donation)"
"http://data.parliament.uk/resources/392416","Ten Minute Rule","2008-10-30","runawayandmissingchildren.html","http://services.parliament.uk/bills/runawayandmissingchildren.html","Runaway and Missing Children","2007-2008","Helen Southworth","Runaway and Missing Children"
"http://data.parliament.uk/resources/392421","Presentation","2008-10-30","footballspectatorsandsportsgrounds.html","http://services.parliament.uk/bills/footballspectatorsandsportsgrounds.html","Football Spectators and Sports Grounds","2007-2008","Russell Brown","Football Spectators and Sports Grounds"
"http://data.parliament.uk/resources/392423","Presentation","2008-10-30","climatechangesectoraltargets.html","http://services.parliament.uk/bills/climatechangesectoraltargets.html","Climate Change (Sectoral Targets)","2007-2008","Colin Challen","Climate Change (Sectoral Targets)"
"http://data.parliament.uk/resources/392424","Ten Minute Rule","2008-10-30","onlinepurchasingofgoodsandservicesageverification.html","http://services.parliament.uk/bills/onlinepurchasingofgoodsandservicesageverification.html","Online Purchasing of Goods and Services (Age Verification)","2007-2008","Margaret Moran","Online Purchasing of Goods and Services (Age Verification)"
"http://data.parliament.uk/resources/392427","Ten Minute Rule","2008-10-30","employmentretention.html","http://services.parliament.uk/bills/employmentretention.html","Employment Retention","2007-2008","John Robertson","Employment Retention"
"http://data.parliament.uk/resources/392428","Ten Minute Rule","2008-10-30","saleofwinemeasures.html","http://services.parliament.uk/bills/saleofwinemeasures.html","Sale of Wine (Measures)","2007-2008","Greg Mulholland","Sale of Wine (Measures)"
"http://data.parliament.uk/resources/392432","Ten Minute Rule","2008-10-30","unionflag.html","http://services.parliament.uk/bills/unionflag.html","Union Flag","2007-2008","Andrew Rosindell","Union Flag"
"http://data.parliament.uk/resources/392433","Ten Minute Rule","2008-10-30","racerelationselectioncandidates.html","http://services.parliament.uk/bills/racerelationselectioncandidates.html","Race Relations (Election Candidates)","2007-2008","Keith Vaz","Race Relations (Election Candidates)"
"http://data.parliament.uk/resources/392436","Ten Minute Rule","2008-10-30","criminaljusticeraves.html","http://services.parliament.uk/bills/criminaljusticeraves.html","Criminal Justice (Raves)","2007-2008","Christopher Fraser","Criminal Justice (Raves)"
"http://data.parliament.uk/resources/392437","Presentation","2008-10-30","copyrightinsoundrecordingsandperformersrightstermextension.html","http://services.parliament.uk/bills/copyrightinsoundrecordingsandperformersrightstermextension.html","Copyright in Sound Recordings and Performers' Rights (Term Extension)","2007-2008","Pete Wishart","Copyright in Sound Recordings and Performers' Rights (Term Extension)"
"http://data.parliament.uk/resources/392438","Ten Minute Rule","2008-10-30","smallprint.html","http://services.parliament.uk/bills/smallprint.html","Small Print","2007-2008","Nick Palmer","Small Print"
"http://data.parliament.uk/resources/392446","Ten Minute Rule","2008-10-30","environmentalprotectionact1990amendment.html","http://services.parliament.uk/bills/environmentalprotectionact1990amendment.html","Environmental Protection Act 1990 (Amendment)","2007-2008","Bernard Jenkin","Environmental Protection Act 1990 (Amendment)"
"http://data.parliament.uk/resources/392449","Ten Minute Rule","2008-10-30","landusegardenprotection.html","http://services.parliament.uk/bills/landusegardenprotection.html","Land Use (Garden Protection)","2007-2008","Caroline Spelman","Land Use (Garden Protection)"
"http://data.parliament.uk/resources/392452","Presentation","2008-10-30","iraqwarinquiryno2.html","http://services.parliament.uk/bills/iraqwarinquiryno2.html","Iraq War Inquiry (No. 2)","2007-2008","Edward Davey","Iraq War Inquiry (No. 2)"
"http://data.parliament.uk/resources/392453","Presentation","2008-10-30","sustainableenergylocalplans.html","http://services.parliament.uk/bills/sustainableenergylocalplans.html","Sustainable Energy (Local Plans)","2007-2008","Alan Simpson","Sustainable Energy (Local Plans)"
"http://data.parliament.uk/resources/392454","Presentation","2008-10-30","microgenerationdefinitionamendment.html","http://services.parliament.uk/bills/microgenerationdefinitionamendment.html","Microgeneration (Definition) (Amendment)","2007-2008","David Drew","Microgeneration (Definition) (Amendment)"
"http://data.parliament.uk/resources/392457","Ten Minute Rule","2008-10-30","illegallyloggedtimberprohibitionofsaleanddistribution.html","http://services.parliament.uk/bills/illegallyloggedtimberprohibitionofsaleanddistribution.html","Illegally Logged Timber (Prohibition of Sale and Distribution)","2007-2008","Barry Gardiner","Illegally Logged Timber (Prohibition of Sale and Distribution)"
"http://data.parliament.uk/resources/392481","Presentation","2008-10-30","safetyofmedicinesevaluation.html","http://services.parliament.uk/bills/safetyofmedicinesevaluation.html","Safety of Medicines (Evaluation)","2007-2008","Dr Ian Gibson","Safety of Medicines (Evaluation)"
"http://data.parliament.uk/resources/392485","Presentation","2008-10-30","microgenerationandlocalenergybill.html","http://services.parliament.uk/bills/microgenerationandlocalenergybill.html","Microgeneration and Local Energy Bill","2007-2008","Dr Alan Whitehead","Microgeneration and Local Energy Bill"
"http://data.parliament.uk/resources/392486","Ten Minute Rule","2008-10-30","theftfromshopspenalties.html","http://services.parliament.uk/bills/theftfromshopspenalties.html","Theft from Shops (Penalties)","2007-2008","Miss Anne McIntosh","Theft from Shops (Penalties)"
"http://data.parliament.uk/resources/392490","Ten Minute Rule","2008-10-30","rapedefences.html","http://services.parliament.uk/bills/rapedefences.html","Rape (Defences)","2007-2008","Harry Cohen","Rape (Defences)"
"http://data.parliament.uk/resources/392391","Ballot","2008-10-28","votingagereduction.html","http://services.parliament.uk/bills/votingagereduction.html","Voting Age (Reduction)","2007-2008","Julie Morgan","Voting Age (Reduction)"
"http://data.parliament.uk/resources/392491","Ten Minute Rule","2008-10-28","drivinginstructorsconvictedofsexualoffencessuspension.html","http://services.parliament.uk/bills/drivinginstructorsconvictedofsexualoffencessuspension.html","Driving Instructors Convicted of Sexual Offences (suspension)","2007-2008","Willie Rennie","Driving Instructors Convicted of Sexual Offences (suspension)"
"http://data.parliament.uk/resources/392442","Ten Minute Rule","2008-10-22","autumnbankholiday.html","http://services.parliament.uk/bills/autumnbankholiday.html","Autumn Bank Holiday","2007-2008","Shona McIsaac","Autumn Bank Holiday"
"http://data.parliament.uk/resources/392404","Presentation","2008-10-20","broadcastingtelevisionlicencefeeabolition.html","http://services.parliament.uk/bills/broadcastingtelevisionlicencefeeabolition.html","Broadcasting (Television Licence Fee Abolition)","2007-2008","Christopher Chope","Broadcasting (Television Licence Fee Abolition)"
"http://data.parliament.uk/resources/392450","Ten Minute Rule","2008-10-20","localauthoritypowerselectioncampaigns.html","http://services.parliament.uk/bills/localauthoritypowerselectioncampaigns.html","Local Authority Powers (Election Campaigns)","2007-2008","Mr Tobias Ellwood","Local Authority Powers (Election Campaigns)"
"http://data.parliament.uk/resources/392469","Ten Minute Rule","2008-10-20","alcoholsalesregulationofpricesandpromotion.html","http://services.parliament.uk/bills/alcoholsalesregulationofpricesandpromotion.html","Alcohol Sales (Regulation of Prices and Promotion)","2007-2008","Ms Sally Keeble","Alcohol Sales (Regulation of Prices and Promotion)"
"http://data.parliament.uk/resources/392471","Ten Minute Rule","2008-10-20","localauthoritiessocialequalityaudits.html","http://services.parliament.uk/bills/localauthoritiessocialequalityaudits.html","Local Authorities (Social Equality Audits)","2007-2008","Ms Karen Buck","Local Authorities (Social Equality Audits)"
"http://data.parliament.uk/resources/392419","Ten Minute Rule","2008-10-16","educationchildrenwithautism.html","http://services.parliament.uk/bills/educationchildrenwithautism.html","Education (Children with Autism)","2007-2008","Lee Scott","Education (Children with Autism)"
"http://data.parliament.uk/resources/392443","Ten Minute Rule","2008-10-16","fireworksact2003amendment.html","http://services.parliament.uk/bills/fireworksact2003amendment.html","Fireworks Act 2003 (Amendment)","2007-2008","Rob Marris","Fireworks Act 2003 (Amendment)"
"http://data.parliament.uk/resources/392460","Ten Minute Rule","2008-10-16","righttoroammobilephones.html","http://services.parliament.uk/bills/righttoroammobilephones.html","Right to Roam (Mobile Phones)","2007-2008","Greg Clark","Right to Roam (Mobile Phones)"
"http://data.parliament.uk/resources/392461","Ten Minute Rule","2008-10-16","citizensinitiativelegislation.html","http://services.parliament.uk/bills/citizensinitiativelegislation.html","Citizens' Initiative (Legislation)","2007-2008","Mr Douglas Carswell","Citizens' Initiative (Legislation)"
"http://data.parliament.uk/resources/392462","Ten Minute Rule","2008-10-16","immigrationdischargedgurkhasno2.html","http://services.parliament.uk/bills/immigrationdischargedgurkhasno2.html","Immigration (Discharged Gurkhas) (No. 2)","2007-2008","Bob Russell","Immigration (Discharged Gurkhas) (No. 2)"
"http://data.parliament.uk/resources/392464","Ten Minute Rule","2008-10-16","managementofdementiaincarehomes.html","http://services.parliament.uk/bills/managementofdementiaincarehomes.html","Management of Dementia in Care Homes","2007-2008","David Taylor","Management of Dementia in Care Homes"
"http://data.parliament.uk/resources/392466","Ten Minute Rule","2008-10-16","committeeonthegrantofhonoursdecorationsandmedals.html","http://services.parliament.uk/bills/committeeonthegrantofhonoursdecorationsandmedals.html","Committee on the Grant of Honours, Decorations and Medals","2007-2008","Mr Don Touhig","Committee on the Grant of Honours, Decorations and Medals"
"http://data.parliament.uk/resources/392468","Ten Minute Rule","2008-10-16","bankholidaycontributionofpolishcitizens.html","http://services.parliament.uk/bills/bankholidaycontributionofpolishcitizens.html","Bank Holiday (Contribution of Polish Citizens)","2007-2008","Daniel Kawczynski","Bank Holiday (Contribution of Polish Citizens)"
"http://data.parliament.uk/resources/392470","Ten Minute Rule","2008-10-16","dnadatabaseremovalofsamples.html","http://services.parliament.uk/bills/dnadatabaseremovalofsamples.html","DNA Database (Removal of Samples)","2007-2008","Jenny Willott","DNA Database (Removal of Samples)"
"http://data.parliament.uk/resources/392472","Ten Minute Rule","2008-10-16","sexencounterestablishmentslicensing.html","http://services.parliament.uk/bills/sexencounterestablishmentslicensing.html","Sex Encounter Establishments (Licensing)","2007-2008","Dr Roberta Blackman-Woods","Sex Encounter Establishments (Licensing)"
"http://data.parliament.uk/resources/392473","Ten Minute Rule","2008-10-16","protectionofbatsandnewts.html","http://services.parliament.uk/bills/protectionofbatsandnewts.html","Protection of Bats and Newts","2007-2008","Mr Andrew Robathan","Protection of Bats and Newts"
"http://data.parliament.uk/resources/392474","Ten Minute Rule","2008-10-16","vehiclesafetyloads.html","http://services.parliament.uk/bills/vehiclesafetyloads.html","Vehicle Safety (Loads)","2007-2008","Janet Anderson","Vehicle Safety (Loads)"
"http://data.parliament.uk/resources/392475","Ten Minute Rule","2008-10-16","transparenttaxationreceipts.html","http://services.parliament.uk/bills/transparenttaxationreceipts.html","Transparent Taxation (Receipts)","2007-2008","Mr Nigel Evans","Transparent Taxation (Receipts)"
"http://data.parliament.uk/resources/392476","Ten Minute Rule","2008-10-16","britishoverseasterritoriesandcrowndependencies.html","http://services.parliament.uk/bills/britishoverseasterritoriesandcrowndependencies.html","British Overseas Territories and Crown Dependencies","2007-2008","Andrew Rosindell","British Overseas Territories and Crown Dependencies"
"http://data.parliament.uk/resources/392479","Ten Minute Rule","2008-10-16","publiccontractsuktaxrequirements.html","http://services.parliament.uk/bills/publiccontractsuktaxrequirements.html","Public Contracts (UK Tax Requirements)","2007-2008","Nia Griffith","Public Contracts (UK Tax Requirements)"
"http://data.parliament.uk/resources/392480","Ten Minute Rule","2008-10-16","cannabisseedsprohibition.html","http://services.parliament.uk/bills/cannabisseedsprohibition.html","Cannabis Seeds (Prohibition)","2007-2008","Tom Brake","Cannabis Seeds (Prohibition)"
"http://data.parliament.uk/resources/392482","Ten Minute Rule","2008-10-16","presscomplaintscommissionbreachesofcodeofpractice.html","http://services.parliament.uk/bills/presscomplaintscommissionbreachesofcodeofpractice.html","Press Complaints Commission (Breaches of Code of Practice)","2007-2008","Jim Sheridan","Press Complaints Commission (Breaches of Code of Practice)"
"http://data.parliament.uk/resources/392483","Ten Minute Rule","2008-10-16","closedcircuittelevisionmonitoringandpromotion.html","http://services.parliament.uk/bills/closedcircuittelevisionmonitoringandpromotion.html","Closed Circuit Television (Monitoring and Promotion)","2007-2008","Ann McKechin","Closed Circuit Television (Monitoring and Promotion)"
"http://data.parliament.uk/resources/392488","Ten Minute Rule","2008-10-16","tradingofprimatesaspetsprohibition.html","http://services.parliament.uk/bills/tradingofprimatesaspetsprohibition.html","Trading of Primates as Pets (Prohibition)","2007-2008","Mark Pritchard","Trading of Primates as Pets (Prohibition)"
"http://data.parliament.uk/resources/392383","Ballot","2008-08-13","temporaryandagencyworkersequaltreatment.html","http://services.parliament.uk/bills/temporaryandagencyworkersequaltreatment.html","Temporary and Agency Workers (Equal Treatment)","2007-2008","Andrew Miller","Temporary and Agency Workers (Equal Treatment)"
"http://data.parliament.uk/resources/392368","Private","2008-08-12","londonlocalauthoritiesandtransportforlondon.html","http://services.parliament.uk/bills/londonlocalauthoritiesandtransportforlondon.html","London Local Authorities and Transport for London","2005-2006","Westminster City Council and Transport for London","London Local Authorities and Transport for London"
"http://data.parliament.uk/resources/392368","Private","2008-08-12","londonlocalauthoritiesandtransportforlondon.html","http://services.parliament.uk/bills/londonlocalauthoritiesandtransportforlondon.html","London Local Authorities and Transport for London","2006-2007","Westminster City Council and Transport for London","London Local Authorities and Transport for London"
