"uri","bill type","date","home page","home page > uri","label","session > display name","sponsors > sponsor printed","title"
"http://data.parliament.uk/resources/393015","Presentation","2012-05-02","departmentforinternationaldevelopmentrelocationtonewcastle.html","http://services.parliament.uk/bills/departmentforinternationaldevelopmentrelocationtonewcastle.html","Department for International Development (Relocation to Newcastle)","2010-2012","John Mann","Department for International Development (Relocation to Newcastle)"
"http://data.parliament.uk/resources/393016","Presentation","2012-05-02","departmentforworkandpensionsrelocationtoleeds.html","http://services.parliament.uk/bills/departmentforworkandpensionsrelocationtoleeds.html","Department for Work and Pensions (Relocation to Leeds)","2010-2012","John Mann","Department for Work and Pensions (Relocation to Leeds)"
"http://data.parliament.uk/resources/393017","Presentation","2012-05-02","departmentforcommunitiesandlocalgovernmentrelocationtoliverpool.html","http://services.parliament.uk/bills/departmentforcommunitiesandlocalgovernmentrelocationtoliverpool.html","Department for Communities and Local Government (Relocation to Liverpool)","2010-2012","John Mann","Department for Communities and Local Government (Relocation to Liverpool)"
"http://data.parliament.uk/resources/393018","Presentation","2012-05-02","englishpoliceforces.html","http://services.parliament.uk/bills/englishpoliceforces.html","English Police Forces","2010-2012","John Mann","English Police Forces"
"http://data.parliament.uk/resources/393027","Presentation","2012-05-02","corporatetaxreductions.html","http://services.parliament.uk/bills/corporatetaxreductions.html","Corporate Tax Reductions","2010-2012","John Mann","Corporate Tax Reductions"
"http://data.parliament.uk/resources/393028","Presentation","2012-05-02","ministerialandotherpensionsandsalariesamendment.html","http://services.parliament.uk/bills/ministerialandotherpensionsandsalariesamendment.html","Ministerial and Other Pensions and Salaries (Amendment)","2010-2012","John Mann","Ministerial and Other Pensions and Salaries (Amendment)"
"http://data.parliament.uk/resources/393032","Government","2012-05-02","waterindustryfinancialassistance.html","http://services.parliament.uk/bills/waterindustryfinancialassistance.html","Water Industry (Financial Assistance)","2010-2012","Caroline Spelman","Water Industry (Financial Assistance)"
"http://data.parliament.uk/resources/393035","Presentation","2012-05-02","europeanconventiononhumanrightstemporarywithdrawal.html","http://services.parliament.uk/bills/europeanconventiononhumanrightstemporarywithdrawal.html","European Convention on Human Rights (Temporary Withdrawal)","2010-2012","Mr Peter Bone","European Convention on Human Rights (Temporary Withdrawal)"
"http://data.parliament.uk/resources/393040","Ten Minute Rule","2012-05-02","financialinstitutionsreform.html","http://services.parliament.uk/bills/financialinstitutionsreform.html","Financial Institutions (Reform)","2010-2012","Steve Baker","Financial Institutions (Reform)"
"http://data.parliament.uk/resources/393043","Ten Minute Rule","2012-05-02","energygenerationplanningandrighttoinvest.html","http://services.parliament.uk/bills/energygenerationplanningandrighttoinvest.html","Energy Generation (Planning and Right to Invest)","2010-2012","Mr Gareth Thomas","Energy Generation (Planning and Right to Invest)"
"http://data.parliament.uk/resources/393050","HoL Private","2012-05-02","onlinesafety.html","http://services.parliament.uk/bills/onlinesafety.html","Online Safety","2010-2012",,"Online Safety"
"http://data.parliament.uk/resources/393051","Government","2012-05-02","sundaytradinglondonolympicgamesandparalympicgames.html","http://services.parliament.uk/bills/sundaytradinglondonolympicgamesandparalympicgames.html","Sunday Trading (London Olympic Games and Paralympic Games)","2010-2012",,"Sunday Trading (London Olympic Games and Paralympic Games)"
"http://data.parliament.uk/resources/393053","Ten Minute Rule","2012-05-02","diabetespreventionsoftdrinks.html","http://services.parliament.uk/bills/diabetespreventionsoftdrinks.html","Diabetes Prevention (Soft Drinks)","2010-2012","Keith Vaz","Diabetes Prevention (Soft Drinks)"
"http://data.parliament.uk/resources/392736","Private","2012-05-01","transportforlondonsupplementaltollprovisionshl.html","http://services.parliament.uk/bills/transportforlondonsupplementaltollprovisionshl.html","Transport for London (Supplemental Toll Provisions)","2006-2007","Transport for London","Transport for London (Supplemental Toll Provisions)"
"http://data.parliament.uk/resources/392736","Private","2012-05-01","transportforlondonsupplementaltollprovisionshl.html","http://services.parliament.uk/bills/transportforlondonsupplementaltollprovisionshl.html","Transport for London (Supplemental Toll Provisions)","2007-2008","Transport for London","Transport for London (Supplemental Toll Provisions)"
"http://data.parliament.uk/resources/392736","Private","2012-05-01","transportforlondonsupplementaltollprovisionshl.html","http://services.parliament.uk/bills/transportforlondonsupplementaltollprovisionshl.html","Transport for London (Supplemental Toll Provisions)","2008-2009","Transport for London","Transport for London (Supplemental Toll Provisions)"
"http://data.parliament.uk/resources/392736","Private","2012-05-01","transportforlondonsupplementaltollprovisionshl.html","http://services.parliament.uk/bills/transportforlondonsupplementaltollprovisionshl.html","Transport for London (Supplemental Toll Provisions)","2009-2010","Transport for London","Transport for London (Supplemental Toll Provisions)"
"http://data.parliament.uk/resources/392736","Private","2012-05-01","transportforlondonsupplementaltollprovisionshl.html","http://services.parliament.uk/bills/transportforlondonsupplementaltollprovisionshl.html","Transport for London (Supplemental Toll Provisions)","2010-2012","Transport for London","Transport for London (Supplemental Toll Provisions)"
"http://data.parliament.uk/resources/392759","HoL Private","2012-05-01","reexportcontrolshl.html","http://services.parliament.uk/bills/reexportcontrolshl.html","Re-Export Controls","2010-2012","Lord Alton of Liverpool","Re-Export Controls"
"http://data.parliament.uk/resources/392759","HoL Private","2012-05-01","reexportcontrolshl.html","http://services.parliament.uk/bills/reexportcontrolshl.html","Re-Export Controls","2010-2012","Tony Baldry","Re-Export Controls"
"http://data.parliament.uk/resources/392770","Ballot","2012-05-01","lawfulindustrialactionminorerrors.html","http://services.parliament.uk/bills/lawfulindustrialactionminorerrors.html","Lawful Industrial Action (Minor Errors)","2010-2012","John McDonnell","Lawful Industrial Action (Minor Errors)"
"http://data.parliament.uk/resources/392771","Ballot","2012-05-01","sustainablelivestock.html","http://services.parliament.uk/bills/sustainablelivestock.html","Sustainable Livestock","2010-2012","Robert Flello","Sustainable Livestock"
"http://data.parliament.uk/resources/392776","Ballot","2012-05-01","planningopencastminingseparationzones.html","http://services.parliament.uk/bills/planningopencastminingseparationzones.html","Planning (Opencast Mining Separation Zones)","2010-2012","Andrew Bridgen","Planning (Opencast Mining Separation Zones)"
"http://data.parliament.uk/resources/392779","Ballot","2012-05-01","gangmasterslicensingextensiontoconstructionindustry.html","http://services.parliament.uk/bills/gangmasterslicensingextensiontoconstructionindustry.html","Gangmasters Licensing (Extension to Construction Industry)","2010-2012","David Hamilton","Gangmasters Licensing (Extension to Construction Industry)"
"http://data.parliament.uk/resources/392781","Ballot","2012-05-01","publicbodiessustainablefood.html","http://services.parliament.uk/bills/publicbodiessustainablefood.html","Public Bodies (Sustainable Food)","2010-2012","Joan Walley","Public Bodies (Sustainable Food)"
"http://data.parliament.uk/resources/392783","Ballot","2012-05-01","saleofticketssportingandculturalevents.html","http://services.parliament.uk/bills/saleofticketssportingandculturalevents.html","Sale of Tickets (Sporting and Cultural Events)","2010-2012","Mrs Sharon Hodgson","Sale of Tickets (Sporting and Cultural Events)"
"http://data.parliament.uk/resources/392785","Ballot","2012-05-01","firesafetyprotectionoftenants.html","http://services.parliament.uk/bills/firesafetyprotectionoftenants.html","Fire Safety (Protection of Tenants)","2010-2012","Mr Adrian Sanders","Fire Safety (Protection of Tenants)"
"http://data.parliament.uk/resources/392787","Ballot","2012-05-01","securedlendingreform.html","http://services.parliament.uk/bills/securedlendingreform.html","Secured Lending Reform","2010-2012","George Eustice","Secured Lending Reform"
"http://data.parliament.uk/resources/392793","Presentation","2012-05-01","unitedkingdomparliamentarysovereignty.html","http://services.parliament.uk/bills/unitedkingdomparliamentarysovereignty.html","United Kingdom Parliamentary Sovereignty","2010-2012","Mr Christopher Chope","United Kingdom Parliamentary Sovereignty"
"http://data.parliament.uk/resources/392797","Presentation","2012-05-01","referendums.html","http://services.parliament.uk/bills/referendums.html","Referendums","2010-2012","Mr Christopher Chope","Referendums"
"http://data.parliament.uk/resources/392798","Presentation","2012-05-01","tribunalsmaximumcompensationawards.html","http://services.parliament.uk/bills/tribunalsmaximumcompensationawards.html","Tribunals (Maximum Compensation Awards)","2010-2012","Mr Christopher Chope","Tribunals (Maximum Compensation Awards)"
"http://data.parliament.uk/resources/392799","Presentation","2012-05-01","publicbodiesdisposalofassets.html","http://services.parliament.uk/bills/publicbodiesdisposalofassets.html","Public Bodies (Disposal of Assets)","2010-2012","Mr Christopher Chope","Public Bodies (Disposal of Assets)"
"http://data.parliament.uk/resources/392800","Presentation","2012-05-01","regulatoryauthoritieslevelofcharges.html","http://services.parliament.uk/bills/regulatoryauthoritieslevelofcharges.html","Regulatory Authorities (Level of Charges)","2010-2012","Mr Christopher Chope","Regulatory Authorities (Level of Charges)"
"http://data.parliament.uk/resources/392803","Presentation","2012-05-01","residentialroadsadoptionbylocalauthorities.html","http://services.parliament.uk/bills/residentialroadsadoptionbylocalauthorities.html","Residential Roads (Adoption by Local Authorities)","2010-2012","Mr Philip Hollobone","Residential Roads (Adoption by Local Authorities)"
"http://data.parliament.uk/resources/392804","Presentation","2012-05-01","nationalservice.html","http://services.parliament.uk/bills/nationalservice.html","National Service","2010-2012","Mr Philip Hollobone","National Service"
"http://data.parliament.uk/resources/392805","Presentation","2012-05-01","youngoffendersparentalresponsibility.html","http://services.parliament.uk/bills/youngoffendersparentalresponsibility.html","Young Offenders (Parental Responsibility)","2010-2012","Mr Philip Hollobone","Young Offenders (Parental Responsibility)"
"http://data.parliament.uk/resources/392806","Presentation","2012-05-01","returnofasylumseekersapplicationsfromcertaincountries.html","http://services.parliament.uk/bills/returnofasylumseekersapplicationsfromcertaincountries.html","Return of Asylum Seekers (Applications from Certain Countries)","2010-2012","Mr Philip Hollobone","Return of Asylum Seekers (Applications from Certain Countries)"
"http://data.parliament.uk/resources/392807","Presentation","2012-05-01","apprehensionofburglars.html","http://services.parliament.uk/bills/apprehensionofburglars.html","Apprehension of Burglars","2010-2012","Mr Philip Hollobone","Apprehension of Burglars"
"http://data.parliament.uk/resources/392808","Presentation","2012-05-01","taxationfreedomday.html","http://services.parliament.uk/bills/taxationfreedomday.html","Taxation Freedom Day","2010-2012","Mr Philip Hollobone","Taxation Freedom Day"
"http://data.parliament.uk/resources/392810","Presentation","2012-05-01","rights.html","http://services.parliament.uk/bills/rights.html","Rights","2010-2012","Mr Philip Hollobone","Rights"
"http://data.parliament.uk/resources/392811","Presentation","2012-05-01","sentencingreform.html","http://services.parliament.uk/bills/sentencingreform.html","Sentencing (Reform)","2010-2012","Mr Philip Hollobone","Sentencing (Reform)"
"http://data.parliament.uk/resources/392813","Presentation","2012-05-01","broadcastingtelevisionlicencefeeabolition.html","http://services.parliament.uk/bills/broadcastingtelevisionlicencefeeabolition.html","Broadcasting (Television Licence Fee Abolition)","2010-2012","Mr Peter Bone","Broadcasting (Television Licence Fee Abolition)"
"http://data.parliament.uk/resources/392816","Presentation","2012-05-01","humantraffickingbordercontrol.html","http://services.parliament.uk/bills/humantraffickingbordercontrol.html","Human Trafficking (Border Control)","2010-2012","Mr Peter Bone","Human Trafficking (Border Control)"
"http://data.parliament.uk/resources/392817","Presentation","2012-05-01","medicalinsurancetaxrelief.html","http://services.parliament.uk/bills/medicalinsurancetaxrelief.html","Medical Insurance (Tax Relief)","2010-2012","Mr Peter Bone","Medical Insurance (Tax Relief)"
"http://data.parliament.uk/resources/392818","Presentation","2012-05-01","snowclearance.html","http://services.parliament.uk/bills/snowclearance.html","Snow Clearance","2010-2012","Mr Peter Bone","Snow Clearance"
"http://data.parliament.uk/resources/392819","Presentation","2012-05-01","armedforcesleave.html","http://services.parliament.uk/bills/armedforcesleave.html","Armed Forces (Leave)","2010-2012","Mr Peter Bone","Armed Forces (Leave)"
"http://data.parliament.uk/resources/392820","Presentation","2012-05-01","transparenttaxationreceipts.html","http://services.parliament.uk/bills/transparenttaxationreceipts.html","Transparent Taxation (Receipts)","2010-2012","Mr Peter Bone","Transparent Taxation (Receipts)"
"http://data.parliament.uk/resources/392822","Presentation","2012-05-01","sharedparentingorders.html","http://services.parliament.uk/bills/sharedparentingorders.html","Shared Parenting Orders","2010-2012","Mr Brian Binley","Shared Parenting Orders"
"http://data.parliament.uk/resources/392823","Ten Minute Rule","2012-05-01","foreignprisonersrepatriation.html","http://services.parliament.uk/bills/foreignprisonersrepatriation.html","Foreign Prisoners (Repatriation)","2010-2012","Mr Philip Hollobone","Foreign Prisoners (Repatriation)"
"http://data.parliament.uk/resources/392824","Ten Minute Rule","2012-05-01","carersidentificationandsupport.html","http://services.parliament.uk/bills/carersidentificationandsupport.html","Carers (Identification and Support)","2010-2012","Barbara Keeley","Carers (Identification and Support)"
"http://data.parliament.uk/resources/392829","Presentation","2012-05-01","parliamentarystandardsamendment.html","http://services.parliament.uk/bills/parliamentarystandardsamendment.html","Parliamentary Standards (Amendment)","2010-2012","Adam Afriyie","Parliamentary Standards (Amendment)"
"http://data.parliament.uk/resources/392830","Ten Minute Rule","2012-05-01","safetyofmedicines.html","http://services.parliament.uk/bills/safetyofmedicines.html","Safety of Medicines","2010-2012","Mr David Amess","Safety of Medicines"
"http://data.parliament.uk/resources/392834","Presentation","2012-05-01","localreferendums.html","http://services.parliament.uk/bills/localreferendums.html","Local Referendums","2010-2012","Zac Goldsmith","Local Referendums"
"http://data.parliament.uk/resources/392835","Presentation","2012-05-01","recallofelectedrepresentatives.html","http://services.parliament.uk/bills/recallofelectedrepresentatives.html","Recall of Elected Representatives","2010-2012","Zac Goldsmith","Recall of Elected Representatives"
"http://data.parliament.uk/resources/392840","Ten Minute Rule","2012-05-01","freedomofinformationamendment.html","http://services.parliament.uk/bills/freedomofinformationamendment.html","Freedom of Information (Amendment)","2010-2012","Tom Brake","Freedom of Information (Amendment)"
"http://data.parliament.uk/resources/392841","Ten Minute Rule","2012-05-01","sexandrelationshipseducation.html","http://services.parliament.uk/bills/sexandrelationshipseducation.html","Sex and Relationships Education","2010-2012","Chris Bryant","Sex and Relationships Education"
"http://data.parliament.uk/resources/392842","Ten Minute Rule","2012-05-01","apprenticeshipsandskillspublicprocurementcontracts.html","http://services.parliament.uk/bills/apprenticeshipsandskillspublicprocurementcontracts.html","Apprenticeships and Skills (Public Procurement Contracts)","2010-2012","Catherine McKinnell","Apprenticeships and Skills (Public Procurement Contracts)"
"http://data.parliament.uk/resources/392844","Ten Minute Rule","2012-05-01","financialservicesregulationofdepositsandlending.html","http://services.parliament.uk/bills/financialservicesregulationofdepositsandlending.html","Financial Services (Regulation of Deposits and Lending)","2010-2012","Mr Douglas Carswell","Financial Services (Regulation of Deposits and Lending)"
"http://data.parliament.uk/resources/392845","Presentation","2012-05-01","illegallyloggedtimberprohibitionofimportsaleordistribution.html","http://services.parliament.uk/bills/illegallyloggedtimberprohibitionofimportsaleordistribution.html","Illegally Logged Timber (Prohibition of Import, Sale or Distribution)","2010-2012","Caroline Lucas","Illegally Logged Timber (Prohibition of Import, Sale or Distribution)"
"http://data.parliament.uk/resources/392848","Ten Minute Rule","2012-05-01","royalcommissionlondon.html","http://services.parliament.uk/bills/royalcommissionlondon.html","Royal Commission (London)","2010-2012","Mr Gareth Thomas","Royal Commission (London)"
"http://data.parliament.uk/resources/392850","Ten Minute Rule","2012-05-01","houseofcommonsdisqualificationamendment.html","http://services.parliament.uk/bills/houseofcommonsdisqualificationamendment.html","House of Commons Disqualification (Amendment)","2010-2012","Mr Peter Bone","House of Commons Disqualification (Amendment)"
"http://data.parliament.uk/resources/392854","Presentation","2012-05-01","reportingofinjuriesdiseasesanddangerousoccurrencesregulation.html","http://services.parliament.uk/bills/reportingofinjuriesdiseasesanddangerousoccurrencesregulation.html","Reporting of Injuries, Diseases and Dangerous Occurrences Regulation","2010-2012","Mr Christopher Chope","Reporting of Injuries, Diseases and Dangerous Occurrences Regulation"
"http://data.parliament.uk/resources/392855","Presentation","2012-05-01","compensationlimitation.html","http://services.parliament.uk/bills/compensationlimitation.html","Compensation (Limitation)","2010-2012","Mr Christopher Chope","Compensation (Limitation)"
"http://data.parliament.uk/resources/392856","Presentation","2012-05-01","localgovernmentreviewofdecisionsbillformallyknownasthelocalgovernmentombudsmanamendment.html","http://services.parliament.uk/bills/localgovernmentreviewofdecisionsbillformallyknownasthelocalgovernmentombudsmanamendment.html","Local Government (Review of Decisions) Bill formerly known as the Local Government Ombudsman (Amendment)","2010-2012","Mr Christopher Chope","Local Government (Review of Decisions) Bill formerly known as the Local Government Ombudsman (Amendment)"
"http://data.parliament.uk/resources/392857","Presentation","2012-05-01","lowhazardworkplacesriskassessmentexemption.html","http://services.parliament.uk/bills/lowhazardworkplacesriskassessmentexemption.html","Low Hazard Workplaces (Risk Assessment Exemption)","2010-2012","Mr Christopher Chope","Low Hazard Workplaces (Risk Assessment Exemption)"
"http://data.parliament.uk/resources/392858","Presentation","2012-05-01","selfemploymentriskassessmentexemption.html","http://services.parliament.uk/bills/selfemploymentriskassessmentexemption.html","Self-Employment (Risk Assessment Exemption)","2010-2012","Mr Christopher Chope","Self-Employment (Risk Assessment Exemption)"
"http://data.parliament.uk/resources/392859","Presentation","2012-05-01","healthandsafetyconsultantsqualifications.html","http://services.parliament.uk/bills/healthandsafetyconsultantsqualifications.html","Health and Safety Consultants (Qualifications)","2010-2012","Mr Christopher Chope","Health and Safety Consultants (Qualifications)"
"http://data.parliament.uk/resources/392860","Presentation","2012-05-01","criminalrecordspublicaccess.html","http://services.parliament.uk/bills/criminalrecordspublicaccess.html","Criminal Records (Public Access)","2010-2012","Mr Christopher Chope","Criminal Records (Public Access)"
"http://data.parliament.uk/resources/392861","Presentation","2012-05-01","activitycentresyoungpersonssafetyamendment.html","http://services.parliament.uk/bills/activitycentresyoungpersonssafetyamendment.html","Activity Centres (Young Persons' Safety) (Amendment)","2010-2012","Mr Christopher Chope","Activity Centres (Young Persons' Safety) (Amendment)"
"http://data.parliament.uk/resources/392862","Presentation","2012-05-01","healthandsafetyatworkamendment.html","http://services.parliament.uk/bills/healthandsafetyatworkamendment.html","Health and Safety at Work (Amendment)","2010-2012","Mr Christopher Chope","Health and Safety at Work (Amendment)"
"http://data.parliament.uk/resources/392863","Presentation","2012-05-01","saleofparkhomes.html","http://services.parliament.uk/bills/saleofparkhomes.html","Sale of Park Homes","2010-2012","Mr Christopher Chope","Sale of Park Homes"
"http://data.parliament.uk/resources/392864","Presentation","2012-05-01","volunteering.html","http://services.parliament.uk/bills/volunteering.html","Volunteering","2010-2012","Mr Christopher Chope","Volunteering"
"http://data.parliament.uk/resources/392865","Presentation","2012-05-01","roadtrafficaccidentpersonalinjuryamendment.html","http://services.parliament.uk/bills/roadtrafficaccidentpersonalinjuryamendment.html","Road Traffic Accident (Personal Injury) (Amendment)","2010-2012","Mr Christopher Chope","Road Traffic Accident (Personal Injury) (Amendment)"
"http://data.parliament.uk/resources/392869","Ten Minute Rule","2012-05-01","planningdeveloperbonds.html","http://services.parliament.uk/bills/planningdeveloperbonds.html","Planning (Developer Bonds)","2010-2012","Justin Tomlinson","Planning (Developer Bonds)"
"http://data.parliament.uk/resources/392871","Ten Minute Rule","2012-05-01","cheques.html","http://services.parliament.uk/bills/cheques.html","Cheques","2010-2012","Mr David Ward","Cheques"
"http://data.parliament.uk/resources/392872","Ten Minute Rule","2012-05-01","consumercreditregulationandadvice.html","http://services.parliament.uk/bills/consumercreditregulationandadvice.html","Consumer Credit (Regulation and Advice)","2010-2012","Stella Creasy","Consumer Credit (Regulation and Advice)"
"http://data.parliament.uk/resources/392873","Ten Minute Rule","2012-05-01","armedforcescharter.html","http://services.parliament.uk/bills/armedforcescharter.html","Armed Forces Charter","2010-2012","Thomas Docherty","Armed Forces Charter"
"http://data.parliament.uk/resources/392874","Ten Minute Rule","2012-05-01","supportandprotectionforelderlypeopleandadultsatriskofabuse.html","http://services.parliament.uk/bills/supportandprotectionforelderlypeopleandadultsatriskofabuse.html","Support and Protection for Elderly People and Adults at Risk of Abuse","2010-2012","Mr Nigel Dodds","Support and Protection for Elderly People and Adults at Risk of Abuse"
"http://data.parliament.uk/resources/392877","Ten Minute Rule","2012-05-01","onshorewindturbinesproximityofhabitation.html","http://services.parliament.uk/bills/onshorewindturbinesproximityofhabitation.html","Onshore Wind Turbines (Proximity of Habitation)","2010-2012","Chris Heaton-Harris","Onshore Wind Turbines (Proximity of Habitation)"
"http://data.parliament.uk/resources/392878","Ten Minute Rule","2012-05-01","grandparentsaccessrights.html","http://services.parliament.uk/bills/grandparentsaccessrights.html","Grandparents (Access Rights)","2010-2012","Andrew Percy","Grandparents (Access Rights)"
"http://data.parliament.uk/resources/392881","Private","2012-05-01","bankofirelandukplc.html","http://services.parliament.uk/bills/bankofirelandukplc.html","Bank of Ireland (UK) plc","2010-2012",,"Bank of Ireland (UK) plc"
"http://data.parliament.uk/resources/392884","Presentation","2012-05-01","wasterecyclingenduseregister.html","http://services.parliament.uk/bills/wasterecyclingenduseregister.html","Waste Recycling (End Use Register)","2010-2012","Peter Bottomley","Waste Recycling (End Use Register)"
"http://data.parliament.uk/resources/392886","Ten Minute Rule","2012-05-01","publiclibrariesandmuseumsact1964amendment.html","http://services.parliament.uk/bills/publiclibrariesandmuseumsact1964amendment.html","Public Libraries and Museums Act 1964 (Amendment)","2010-2012","Alison McGovern","Public Libraries and Museums Act 1964 (Amendment)"
"http://data.parliament.uk/resources/392887","Ten Minute Rule","2012-05-01","safestandingfootballstadia.html","http://services.parliament.uk/bills/safestandingfootballstadia.html","Safe Standing (Football Stadia)","2010-2012","Mr Don Foster","Safe Standing (Football Stadia)"
"http://data.parliament.uk/resources/392895","Ten Minute Rule","2012-05-01","stgeorgesdayandstdavidsday.html","http://services.parliament.uk/bills/stgeorgesdayandstdavidsday.html","St George's Day and St David's Day","2010-2012","Nadhim Zahawi","St George's Day and St David's Day"
"http://data.parliament.uk/resources/392896","Ten Minute Rule","2012-05-01","televisionandradioadvertisingcreditanddebtmanagementservices.html","http://services.parliament.uk/bills/televisionandradioadvertisingcreditanddebtmanagementservices.html","Television and Radio Advertising (Credit and Debt Management Services)","2010-2012","Mrs Jenny Chapman","Television and Radio Advertising (Credit and Debt Management Services)"
"http://data.parliament.uk/resources/392897","Ten Minute Rule","2012-05-01","foodlabellingregulationsamendment.html","http://services.parliament.uk/bills/foodlabellingregulationsamendment.html","Food Labelling Regulations (Amendment)","2010-2012","Mr Richard Bacon","Food Labelling Regulations (Amendment)"
"http://data.parliament.uk/resources/392898","Ten Minute Rule","2012-05-01","dairyfarming.html","http://services.parliament.uk/bills/dairyfarming.html","Dairy Farming","2010-2012","Stephen Phillips","Dairy Farming"
"http://data.parliament.uk/resources/392900","Ten Minute Rule","2012-05-01","successiontothecrown.html","http://services.parliament.uk/bills/successiontothecrown.html","Succession to the Crown","2010-2012","Keith Vaz","Succession to the Crown"
"http://data.parliament.uk/resources/392902","Ten Minute Rule","2012-05-01","consumerprotectionpostalmarketing.html","http://services.parliament.uk/bills/consumerprotectionpostalmarketing.html","Consumer Protection (Postal Marketing)","2010-2012","Caroline Nokes","Consumer Protection (Postal Marketing)"
"http://data.parliament.uk/resources/392903","Ten Minute Rule","2012-05-01","firearmsamendment.html","http://services.parliament.uk/bills/firearmsamendment.html","Firearms (Amendment)","2010-2012","Thomas Docherty","Firearms (Amendment)"
"http://data.parliament.uk/resources/392906","Ten Minute Rule","2012-05-01","carersandemployment.html","http://services.parliament.uk/bills/carersandemployment.html","Carers and Employment","2010-2012","Mr Mark Williams","Carers and Employment"
"http://data.parliament.uk/resources/392908","Ten Minute Rule","2012-05-01","nhsacutemedicalandsurgicalservicesworkingtimedirective.html","http://services.parliament.uk/bills/nhsacutemedicalandsurgicalservicesworkingtimedirective.html","NHS Acute Medical and Surgical Services (Working Time Directive)","2010-2012","Charlotte Leslie","NHS Acute Medical and Surgical Services (Working Time Directive)"
"http://data.parliament.uk/resources/392909","Ten Minute Rule","2012-05-01","highpaycommission.html","http://services.parliament.uk/bills/highpaycommission.html","High Pay Commission","2010-2012","Tony Lloyd","High Pay Commission"
"http://data.parliament.uk/resources/392910","Ten Minute Rule","2012-05-01","bbclicencefeepayersvotingrights.html","http://services.parliament.uk/bills/bbclicencefeepayersvotingrights.html","BBC Licence Fee Payers (Voting Rights)","2010-2012","Robert Halfon","BBC Licence Fee Payers (Voting Rights)"
"http://data.parliament.uk/resources/392912","Ten Minute Rule","2012-05-01","formermetalmines.html","http://services.parliament.uk/bills/formermetalmines.html","Former Metal Mines","2010-2012","Tom Blenkinsop","Former Metal Mines"
"http://data.parliament.uk/resources/392914","Ten Minute Rule","2012-05-01","mastersdegreesminimumstandards.html","http://services.parliament.uk/bills/mastersdegreesminimumstandards.html","Master’s Degrees (Minimum Standards)","2010-2012","Chris Leslie","Master’s Degrees (Minimum Standards)"
"http://data.parliament.uk/resources/392916","Presentation","2012-05-01","preventionofterrorism.html","http://services.parliament.uk/bills/preventionofterrorism.html","Prevention of Terrorism","2010-2012","Mr William Cash","Prevention of Terrorism"
"http://data.parliament.uk/resources/392917","Ten Minute Rule","2012-05-01","resourceextractiontransparencyandreporting.html","http://services.parliament.uk/bills/resourceextractiontransparencyandreporting.html","Resource Extraction (Transparency and Reporting)","2010-2012","Anas Sarwar","Resource Extraction (Transparency and Reporting)"
"http://data.parliament.uk/resources/392918","Ten Minute Rule","2012-05-01","medicalinsurancepensionertaxrelief.html","http://services.parliament.uk/bills/medicalinsurancepensionertaxrelief.html","Medical Insurance (Pensioner Tax Relief)","2010-2012","Sir Paul Beresford","Medical Insurance (Pensioner Tax Relief)"
"http://data.parliament.uk/resources/392921","Ten Minute Rule","2012-05-01","charitablehealthcareprovidersvalueaddedtaxrelief.html","http://services.parliament.uk/bills/charitablehealthcareprovidersvalueaddedtaxrelief.html","Charitable Healthcare Providers (Value Added Tax Relief)","2010-2012","Nic Dakin","Charitable Healthcare Providers (Value Added Tax Relief)"
"http://data.parliament.uk/resources/392922","Ten Minute Rule","2012-05-01","tiedpublichousescodeofpractice.html","http://services.parliament.uk/bills/tiedpublichousescodeofpractice.html","Tied Public Houses (Code of Practice)","2010-2012","Martin Horwood","Tied Public Houses (Code of Practice)"
"http://data.parliament.uk/resources/392923","Ten Minute Rule","2012-05-01","financialservicesregulationofderivatives.html","http://services.parliament.uk/bills/financialservicesregulationofderivatives.html","Financial Services (Regulation of Derivatives)","2010-2012","Steve Baker","Financial Services (Regulation of Derivatives)"
"http://data.parliament.uk/resources/392926","Presentation","2012-05-01","taxandfinancialtransparency.html","http://services.parliament.uk/bills/taxandfinancialtransparency.html","Tax and Financial Transparency","2010-2012","Caroline Lucas","Tax and Financial Transparency"
"http://data.parliament.uk/resources/392930","Presentation","2012-05-01","commonfisheriespolicywithdrawal.html","http://services.parliament.uk/bills/commonfisheriespolicywithdrawal.html","Common Fisheries Policy (Withdrawal)","2010-2012","Mr Peter Bone","Common Fisheries Policy (Withdrawal)"
"http://data.parliament.uk/resources/392933","Ten Minute Rule","2012-05-01","protectionofbowlinggreensdevelopmentcontrol.html","http://services.parliament.uk/bills/protectionofbowlinggreensdevelopmentcontrol.html","Protection of Bowling Greens (Development Control)","2010-2012","John Woodcock","Protection of Bowling Greens (Development Control)"
"http://data.parliament.uk/resources/392934","Ten Minute Rule","2012-05-01","childrenaccesstoparents.html","http://services.parliament.uk/bills/childrenaccesstoparents.html","Children (Access to Parents)","2010-2012","Charlie Elphicke","Children (Access to Parents)"
"http://data.parliament.uk/resources/392936","Ten Minute Rule","2012-05-01","alcoholmarketing.html","http://services.parliament.uk/bills/alcoholmarketing.html","Alcohol Marketing","2010-2012","Dr Sarah Wollaston","Alcohol Marketing"
"http://data.parliament.uk/resources/392941","Ten Minute Rule","2012-05-01","sexeducationrequiredcontent.html","http://services.parliament.uk/bills/sexeducationrequiredcontent.html","Sex Education (Required Content)","2010-2012","Nadine Dorries","Sex Education (Required Content)"
